element_key,latitude,longitude
41030,47.67009761556966,-122.38628814129834
41721,47.668772307088496,-122.385469577039
41722,47.6685855253434,-122.38509976995101
41725,47.668758251679,-122.388934384834
41726,47.66858914605776,-122.38871682981767
42961,47.5992910567369,-122.32436791889
42962,47.5990958490537,-122.32402920295401
43053,47.59837008225529,-122.33345519644601
43054,47.5982113763628,-122.33364976395
43057,47.59842371551839,-122.327225405042
43058,47.59828616974809,-122.32692648776
43118,47.596595887499504,-122.3257747202375
43121,47.59675550808045,-122.324410489749
43193,47.6001187786137,-122.331185801307
43197,47.6001144426103,-122.32824522663101
43905,47.600967249250694,-122.33342992401701
43906,47.600808198327,-122.33339399431301
43910,47.600789687902896,-122.326904064857
43913,47.6009465906761,-122.32578052305401
43914,47.6007872639377,-122.32561167789201
43941,47.5975951619833,-122.326790825648
43942,47.59743671651909,-122.327267635709
43945,47.597587689867595,-122.32220122453
43946,47.5974286199327,-122.32217378006901
45973,47.6246775410298,-122.358645676028
45974,47.62450482216175,-122.3586449863275
46082,47.623231433093046,-122.358673425153
46245,47.6083033842962,-122.339683010718
46246,47.6082364610645,-122.33933579204
46250,47.609371331361594,-122.34037387948099
46253,47.6114447508007,-122.343458080188
46254,47.6114975400376,-122.34315329146801
46257,47.62026753306185,-122.3555406658175
46258,47.6202872825242,-122.3553377595655
46409,47.597544471227444,-122.3343415829395
46410,47.597525226100544,-122.33404166845901
46457,47.62279204568345,-122.35811505513651
46458,47.6227326109136,-122.35793708731151
46725,47.6065735097934,-122.31690197752701
46726,47.6066170610617,-122.31665873968701
46729,47.607192407000696,-122.316901778627
46730,47.607167812689,-122.31665855898201
46765,47.6617610969379,-122.315548074644
46766,47.66204426192406,-122.31525095247834
46917,47.61387731124201,-122.315647892387
47213,47.65219304517155,-122.313516063158
47225,47.6604690315784,-122.31207913450702
47958,47.6027588714152,-122.332757629203
47961,47.604036831785,-122.33426943727301
47962,47.6040956531498,-122.333994359357
47966,47.6064037293431,-122.336124616112
47969,47.6096696074804,-122.33942233318601
47970,47.6099912241003,-122.33936859917901
48125,47.60055767062379,-122.331103834068
48129,47.60132552251849,-122.331800185553
48213,47.6683342593065,-122.382252222152
48214,47.66819882595135,-122.3820088946195
48449,47.668183944369744,-122.38488355227702
48450,47.668193533167,-122.3846075719905
48769,47.669156120352,-122.38773327705101
48770,47.669103449313496,-122.387415959666
49649,47.613294576361795,-122.342624325692
49650,47.6135134307512,-122.34255100769501
49653,47.614113820924494,-122.34397295896301
49654,47.614400151575396,-122.34407535777702
49657,47.615678150704,-122.34661867254901
49658,47.6159357078354,-122.346672488904
51470,47.605224849816004,-122.331976809942
51473,47.6063819296527,-122.33337370999001
51474,47.606396064009694,-122.33304815894802
51477,47.6077858027471,-122.334633229513
51478,47.6078133790305,-122.334329492559
51481,47.6096720320379,-122.336349749223
51485,47.6125855552706,-122.33943531116401
51489,47.6148137962324,-122.34322309564101
51490,47.615084908021096,-122.34325672299902
51493,47.619069847175,-122.34905544558501
51494,47.618961521551,-122.34878566843301
52521,47.6133989537082,-122.338797304244
52522,47.6135414583193,-122.33863181151
52525,47.616354143746804,-122.34379848327602
52526,47.616507812882,-122.34367702580401
52529,47.617551807842396,-122.34581546585102
52530,47.6177229226217,-122.34572294074901
53125,47.616213565546396,-122.341616704669
53126,47.6163744665985,-122.34145151155
53129,47.6170113639217,-122.342965435118
53130,47.6171825675989,-122.34282997316402
53133,47.61935965577639,-122.345164598827
53134,47.619202670834795,-122.344848201948
53137,47.62029207965535,-122.34515318878
53138,47.62021970048154,-122.34482874433
53142,47.62259658719889,-122.34485982131801
53237,47.5987434133353,-122.32646365417001
53238,47.59868428907401,-122.326261232793
53241,47.5970945299432,-122.32647011724
53242,47.5970722998645,-122.326267553878
53422,47.6132322479343,-122.33471165603102
53429,47.6154707558364,-122.33836308253301
53433,47.616903279576704,-122.340847793418
53434,47.617152397319096,-122.34078866210301
53542,47.6134451607614,-122.333363191041
53545,47.625888054593595,-122.341169262163
53546,47.6258240846151,-122.34089405970501
53549,47.628175061415845,-122.34113239481401
53550,47.62769576385129,-122.340856096766
53797,47.6140239358626,-122.332624288605
53805,47.6168646716312,-122.33670646692501
53806,47.6169897236598,-122.33660383502
53809,47.6235538173213,-122.339853976989
53810,47.623542095836804,-122.339643203714
53997,47.6027294519387,-122.337627854862
53998,47.6027169310238,-122.337370041404
54002,47.6055871940762,-122.339978941678
54005,47.6071984338707,-122.34184905773601
54006,47.607272849854894,-122.341623253679
54009,47.6122398972476,-122.35031824548001
54038,47.6035799417539,-122.32221104775101
54073,47.6269255765137,-122.33148323924401
54074,47.626794211020396,-122.331425470556
54305,47.613835674737004,-122.348384820139
54409,47.6182852339535,-122.340322839249
54410,47.6181616253086,-122.34018101876501
54449,47.6145618132881,-122.324589733409
54450,47.6145988887651,-122.32433883246001
54513,47.61227462005,-122.34578204415901
54514,47.6122683000688,-122.345510251852
54606,47.6103977945996,-122.32140633951701
54609,47.6124979271196,-122.3235469714
54610,47.6125306957856,-122.32335296934801
54669,47.616782423219604,-122.35287581209501
54673,47.6180675163048,-122.35118191386
54722,47.61198836052305,-122.3206232119385
54725,47.6145356096999,-122.320913314205
54729,47.615899011522195,-122.32094701025201
54730,47.6159446242229,-122.320692284108
54733,47.621518826201495,-122.32101631706601
54734,47.621582074777294,-122.320769958442
54737,47.623721304876796,-122.3210593970555
54738,47.6239199568394,-122.32081517995701
54741,47.6254097123883,-122.32144270367502
54754,47.611826211220006,-122.319787100647
54765,47.657663130564835,-122.31448835394501
54766,47.65755838786533,-122.31427601282066
54953,47.6169496712919,-122.349315538642
54954,47.616625391947004,-122.349368476475
54985,47.618104504669894,-122.349442974905
54986,47.618036613493494,-122.34922377411701
55025,47.607389431787595,-122.32526668168701
55026,47.607193829591296,-122.32537996225801
55369,47.6195153448036,-122.342559733317
55370,47.6192790443095,-122.34222928624601
55373,47.6203881844682,-122.34256441986
55374,47.6201760274197,-122.34220940076601
55377,47.6238163724454,-122.342534482597
55409,47.6019931166876,-122.329796411353
55410,47.601918588095,-122.329623015231
55429,47.617374024254595,-122.35440153101501
55430,47.6173729540487,-122.35410151999
55449,47.622496131616096,-122.329290336509
55453,47.63147864158865,-122.3268285886
55454,47.6310606173997,-122.326851136339
55473,47.6114743495266,-122.34573788016101
55474,47.611381225561345,-122.34597322827901
55637,47.6214943206599,-122.334462015406
55638,47.6212035081447,-122.334184676801
56073,47.6221372828595,-122.339214244922
56074,47.62195136967969,-122.339351068178
56082,47.6219131421389,-122.32985536094901
56149,47.6147399964498,-122.322008422412
56150,47.6146671719079,-122.32223428981801
56241,47.6171905078022,-122.330272702596
56246,47.6121970560287,-122.32994026123801
56345,47.6198252572581,-122.345588917079
56346,47.6196393536138,-122.34573207577
56349,47.6198146813688,-122.34283062215701
56350,47.6196370167715,-122.342957342294
56353,47.6198128729542,-122.34167974155599
56354,47.6196295938799,-122.341786322716
56357,47.619776529617596,-122.33772331120801
56358,47.619627885184,-122.337571066604
56362,47.619652880591005,-122.336249596387
56653,47.6677744981251,-122.38362004566599
56654,47.6677445319146,-122.38320083574501
56682,47.6114200316843,-122.344311976198
56685,47.6149151589308,-122.340065785185
56686,47.614623296366894,-122.340173896075
56901,47.6044365085529,-122.337044653874
56902,47.604372464122,-122.33682022358201
56910,47.6104686869039,-122.32222712593101
56977,47.605243044947194,-122.332763384475
56982,47.6074444107418,-122.327177299289
57017,47.5971389089342,-122.325160783247
57018,47.5971057938915,-122.324974473512
57077,47.62466966379779,-122.350691599056
57190,47.6073841003332,-122.321705329077
57194,47.617207791074,-122.330970291617
57197,47.6237769113496,-122.333117361429
57198,47.6236817019375,-122.33288970647601
57201,47.6256110102484,-122.332683212887
57202,47.625636435468,-122.33244820232501
57269,47.6180854514672,-122.320142613539
57349,47.6013081739736,-122.33298462897201
57350,47.6014198834102,-122.332765346215
57353,47.5988066104036,-122.332989192777
57354,47.5986859564894,-122.332770747663
57377,47.612532424570006,-122.337947102458
57382,47.614274371582496,-122.333347371181
57386,47.6155518395923,-122.33030051787101
57513,47.6123825156322,-122.33164530720201
57517,47.6132363798703,-122.32967847422199
57518,47.613182350629195,-122.329329503411
57526,47.6109183464039,-122.33805910715
57549,47.6237406524022,-122.331839833478
57550,47.6236988798876,-122.33160437986501
57565,47.6033618324175,-122.33592479238901
57574,47.6013247017993,-122.329580177015
57861,47.62335368792925,-122.35607058495751
57862,47.623197605703496,-122.3561164209985
57874,47.6230782531716,-122.32987008778301
57898,47.65900999345255,-122.317665965862
57902,47.663798588066435,-122.317318684278
57914,47.675428949989396,-122.317261712453
57990,47.6253449350082,-122.34288397667702
58077,47.606400936216,-122.33708458386
58078,47.6062829110277,-122.336950588159
58081,47.6082751664287,-122.332605520931
58085,47.6111993253593,-122.32565346511801
58086,47.6110419936062,-122.325590330443
58177,47.60673766275129,-122.33394545572
58181,47.608422782465006,-122.329871333455
58182,47.6083095952631,-122.329779727347
58185,47.608980329240595,-122.32855334220801
58186,47.6087828938862,-122.32862468931602
58193,47.609926587986294,-122.326275977416
58194,47.609742059819595,-122.326347214816
58197,47.610843354293195,-122.32409168771001
58198,47.610578450204294,-122.32433195797101
58222,47.614679780481794,-122.33549727073401
58225,47.617361721952896,-122.33232991339
58226,47.6173409002713,-122.33205520562001
58337,47.6138502064942,-122.32559750429701
58381,47.620374000445146,-122.3464589563615
58382,47.62032074501245,-122.34612284305301
58401,47.6049434536436,-122.322773573027
58402,47.604975424524895,-122.32257406966201
58406,47.6055789265475,-122.32313977413101
58409,47.6063386037036,-122.32404801388802
58410,47.60639147847701,-122.32386759863701
58413,47.6083877292331,-122.32592054767501
58414,47.6085454472521,-122.32581203788101
58417,47.6152508104708,-122.332215478875
58418,47.61533204802429,-122.33200846984701
58421,47.62259499250335,-122.3372850166715
58422,47.6226241007277,-122.33700904519901
58442,47.6208103484701,-122.344263928157
58445,47.6209530433716,-122.33905577848701
58446,47.6207934745717,-122.338905267452
58449,47.6209453670449,-122.336377182589
58450,47.6207735135951,-122.336594672654
58453,47.6209003588476,-122.333346727854
58454,47.62074549692,-122.333968484415
58473,47.608997614111495,-122.336516379089
58474,47.6089365430602,-122.33624651436
58489,47.6062529184822,-122.33971122317101
58490,47.6061872551525,-122.339575348758
58493,47.6070793688259,-122.33777431670302
58494,47.60697998761,-122.33768823939901
58498,47.607396476674005,-122.336653049541
58501,47.60894380879301,-122.33338795070901
58513,47.6579329062672,-122.31331864881201
58514,47.6579441614769,-122.31311543355501
58574,47.625629183054194,-122.33512895942101
58609,47.6137576441159,-122.351785350805
58610,47.6136463312958,-122.351584280845
58613,47.61492739266839,-122.35027059617
58614,47.6148951466908,-122.34996752353601
58617,47.6155569368753,-122.34943501061001
58618,47.615503309770595,-122.34920283348
58621,47.6163435484584,-122.34841330655301
58622,47.616255373249395,-122.348214960372
58629,47.6106087941795,-122.343341181751
58633,47.6109000109754,-122.342969392756
58641,47.616668239844095,-122.335520811947
58645,47.6181053772644,-122.333672839057
58646,47.6179518023611,-122.333548297498
58677,47.613187019383396,-122.35083284750002
58681,47.6144446504831,-122.34920578796802
58682,47.614342042127504,-122.349069200394
58685,47.615788490070194,-122.347480482554
58686,47.6155367225343,-122.34751492524602
58797,47.6031342330423,-122.336483986968
58798,47.6032152706817,-122.336267355703
58801,47.605290687285695,-122.33846174010101
58802,47.6053981566396,-122.338274050588
58805,47.610906099623,-122.34450471094502
58806,47.6109790040281,-122.344276720732
58809,47.611552281846095,-122.345592397176
58810,47.6116993732839,-122.345496272336
58813,47.6158147349429,-122.35278886556202
58814,47.615911939624496,-122.352620597839
58817,47.6167065683029,-122.35434396284501
58818,47.6166333202742,-122.353831301015
58829,47.6194336763457,-122.338611345212
58833,47.62126954717945,-122.33859185892152
58846,47.63500460287379,-122.340081274159
59013,47.6807495226305,-122.324944020286
59014,47.680845682076004,-122.32481385136902
59038,47.622475269722194,-122.33032202678801
59041,47.623794717365094,-122.330537659454
59042,47.6236244235859,-122.33033753230501
59045,47.6264079795157,-122.330949452416
59046,47.6263622240198,-122.33074632322301
59049,47.601818914050796,-122.334633631558
59058,47.6016442607852,-122.33323102146801
59062,47.60164604568269,-122.332580028147
59166,47.6079835162991,-122.320308872049
59246,47.618700975704094,-122.319014603141
59374,47.6805883727277,-122.325869073823
59593,47.6199802150634,-122.31993231121601
59702,47.6115604573455,-122.31961284031401
59945,47.6199802459477,-122.321851742716
59949,47.6141605861001,-122.325882043626
59950,47.6140067476075,-122.325940764592
59953,47.6141684744153,-122.324946715245
59954,47.6140116691629,-122.325041537879
59957,47.614155065727196,-122.321566275895
59958,47.6139961256402,-122.321555712089
59961,47.614171938749,-122.31880929447401
59962,47.6140083768822,-122.31867737031601
59965,47.614190820767604,-122.316149837531
59966,47.6140265383377,-122.31611902061
59994,47.615134366758795,-122.327317304203
59997,47.6153078041239,-122.326253750591
60005,47.6153554034774,-122.318994047859
60006,47.615185177294194,-122.318641610837
60009,47.61536305389689,-122.31754685839701
60010,47.6151930027267,-122.31755626404801
60013,47.6153538139073,-122.314558939803
60014,47.6152073632149,-122.314722521202
60182,47.621019670370096,-122.32146654986201
60222,47.6129221731914,-122.32585337239401
60225,47.61305815531149,-122.32263131695301
60234,47.612841120597,-122.317490499642
62033,47.6598625528015,-122.31284712959001
62034,47.6597286247444,-122.31242609187301
62093,47.6631825268228,-122.316997464507
62097,47.66317536915879,-122.31474941553
62098,47.6630301488691,-122.314763429416
62457,47.67590127236684,-122.31646663452801
62458,47.675742415700995,-122.316485781305
63125,47.6525497508949,-122.3161733353862
63126,47.65230606466752,-122.3160134273505
63130,47.6559120255188,-122.31261506304601
64317,47.6687651376054,-122.37948878952001
64318,47.6685787587749,-122.379517712384
64321,47.66877366305909,-122.386873043587
64322,47.668587466152395,-122.387107874779
65545,47.5992741801191,-122.33466821519401
65546,47.5991264334487,-122.33484236561651
65801,47.60011899185619,-122.33466172393801
65802,47.599971061640744,-122.334732974454
65805,47.600123422233196,-122.33376777529101
65806,47.5999644039686,-122.33375183724
65813,47.6001179197216,-122.326922971564
65814,47.5999537869072,-122.32715404288
65817,47.60011682940701,-122.324510354869
65818,47.59993582849665,-122.3244746597835
66613,47.597593325213595,-122.32556681033401
66614,47.5974348191916,-122.325866386226
66617,47.597597114057,-122.324617276781
66618,47.5974269849126,-122.324535539069
66622,47.5974156828188,-122.32317427854102
68549,47.6198450899375,-122.35745355829901
68550,47.6197053337595,-122.35746710996101
68905,47.6020452715929,-122.33429887923101
68910,47.607494629634395,-122.338657293996
68914,47.6101097332739,-122.34104943517
68917,47.6154203621131,-122.35017464451501
68921,47.6160482966118,-122.351236402004
68922,47.61622407097509,-122.351127163675
68929,47.62508247969079,-122.35548098355451
69081,47.5995331303739,-122.334304367744
69082,47.599721380424796,-122.334060480567
69085,47.5987867787577,-122.33432738125
69086,47.5987863482398,-122.33407203332101
69089,47.612663012023596,-122.319528524253
69090,47.6124749701186,-122.31927268285001
69093,47.613256441367,-122.31956370091301
69094,47.6134134606757,-122.319309935602
69098,47.59415516744043,-122.334030009295
69133,47.619378218126094,-122.358145340801
69134,47.6194485105096,-122.357966309982
69278,47.6125778771876,-122.31798753997
69281,47.6137021094198,-122.31826443305401
69282,47.6131183970873,-122.31798345973601
69305,47.6622225182258,-122.316585741361
69306,47.6620925619321,-122.31639641941065
69437,47.6076950508337,-122.31690161749701
69441,47.6118715581191,-122.316930507538
69442,47.61192753679549,-122.316660939984
69445,47.6134894356421,-122.31700331269501
69446,47.6135066042127,-122.31670019434502
69485,47.6565770589788,-122.31564735056901
69489,47.66404169729065,-122.31536802598326
70501,47.60715308556916,-122.30903322537335
70725,47.60199276856189,-122.33240528149001
70730,47.60495061536629,-122.33477630953901
70734,47.6055603595349,-122.335334035958
70737,47.6068085768841,-122.33680010725502
70738,47.606961866917395,-122.336625734371
70741,47.61041000227459,-122.340104558435
70745,47.6118128763838,-122.342106140613
70746,47.6122178752988,-122.342372186955
70750,47.6130054862517,-122.34371317015301
70753,47.6148946273959,-122.34732031419401
70754,47.6151513214434,-122.347347875482
70757,47.617101450095696,-122.351039885049
70758,47.6174562326286,-122.35123343059301
70762,47.61920623936879,-122.35267645700901
70865,47.5987758569461,-122.33170479469901
70866,47.5987330673053,-122.331441486157
71289,47.66973809608879,-122.38486029910702
71290,47.669735359008996,-122.38462083668401
71574,47.6697801369345,-122.387449302034
72329,47.6174362072848,-122.34959282091401
72330,47.6174419203334,-122.34922054107201
72333,47.6184230706272,-122.351293205176
74025,47.613412343330396,-122.340821694004
74026,47.6135012414862,-122.340577838219
74029,47.6142008320427,-122.342161562065
74030,47.6144684315739,-122.342189160457
74033,47.61635115942949,-122.34580562088601
74034,47.6165674693294,-122.345740379985
75149,47.602538717621194,-122.32826999182701
75153,47.60669884986859,-122.33205581638701
75169,47.6155418982204,-122.3424532012
75170,47.6157506333668,-122.34238750738801
75173,47.6203419279613,-122.347727533067
75281,47.5978148876914,-122.32777086707101
75282,47.5979264711555,-122.327571663593
75769,47.6059126077126,-122.329810904389
75777,47.6087902618904,-122.33243543961001
75778,47.6086332607873,-122.33204741167101
75781,47.61061929576675,-122.334124022895
75785,47.6176416352245,-122.34400663574
75786,47.617823175141304,-122.343919491267
75865,47.598052134046696,-122.326466374643
75866,47.597942505301894,-122.326264141508
76033,47.6048810616849,-122.32733303847401
76034,47.6050210537313,-122.32721322110301
76038,47.607145355905004,-122.32916168697001
76042,47.607780337407696,-122.329747282918
76045,47.6111030510834,-122.33301759565201
76046,47.6111597154092,-122.33283585084301
76050,47.6120701920458,-122.33366814317401
76058,47.6176661375078,-122.341651589267
76101,47.5997000094721,-122.32388584112
76102,47.59958335162919,-122.323618789248
76105,47.5987544448537,-122.323877617451
76106,47.5986036721706,-122.323626986072
76186,47.6090993119128,-122.32943664792
76193,47.6161610157857,-122.33754087420901
76194,47.6160740392343,-122.337024813617
76197,47.6202697112443,-122.34119935267101
76198,47.62028246065601,-122.340968113702
76201,47.6226424828846,-122.34118656331701
76202,47.6225812692513,-122.340935709275
76357,47.5971238439277,-122.322591117932
76358,47.59708780444849,-122.32231566173601
76398,47.6031129890387,-122.32239184228301
76405,47.6072284786146,-122.32641923363
76406,47.607445724025595,-122.326341552654
76409,47.6079587971066,-122.32709237922201
76410,47.6080918231555,-122.32692806917801
76413,47.60878389679039,-122.327846844217
76414,47.6088308449287,-122.32760381418501
76417,47.6094070101603,-122.328416329764
76429,47.6203730891257,-122.33987843874901
76433,47.622804146364594,-122.33985985462901
76434,47.6227076716767,-122.339649731926
76614,47.603453543912195,-122.338044880303
76617,47.6049343422927,-122.339687639022
76618,47.604895764129004,-122.33934742347301
76621,47.6096081271463,-122.34586300483501
76622,47.609799879174005,-122.34575718832401
76625,47.613928478881505,-122.3534257744665
76626,47.613788344309796,-122.35274100624501
76713,47.6271867425088,-122.342693927251
76714,47.627094613580006,-122.342921243461
76717,47.62721453354519,-122.341373239299
76718,47.6270566761865,-122.341700140078
76721,47.6269360181604,-122.32997051312
76722,47.626808787333005,-122.33009350416002
76961,47.66589651474235,-122.3827502090725
76962,47.666042891056094,-122.382611489891
76985,47.615170624204396,-122.34666863556401
76986,47.6150128953146,-122.346506395602
76989,47.6170628917972,-122.344232240489
76990,47.617011280771,-122.343932773411
76994,47.617803998801,-122.342922912383
77118,47.614197675606796,-122.345309214953
77122,47.616221602176196,-122.342696257655
77125,47.6170026700625,-122.34195503101002
77126,47.6169309145606,-122.34177850452501
77129,47.6177001087378,-122.341052415095
77130,47.6176036834925,-122.340907816244
77217,47.613751711915,-122.343888352106
77218,47.613510943882495,-122.343892682901
77221,47.6149086188546,-122.34237563255401
77222,47.6149259016144,-122.34207326053301
77225,47.6156771814579,-122.341381731095
77226,47.61570908933479,-122.34103341544201
77229,47.6163409977445,-122.34052308001701
77261,47.61802662996,-122.33472148404601
77262,47.618231743921896,-122.33472672820301
77265,47.618967787170696,-122.336010423214
77313,47.6116997206591,-122.32280418321601
77314,47.6118185782631,-122.32268876230901
77317,47.6146186675135,-122.32349731312601
77349,47.617245646043095,-122.35226088094701
77382,47.612479075345,-122.319791124439
77389,47.6590590705229,-122.31444557816701
77390,47.658849950749946,-122.31424003365501
77545,47.60331133756855,-122.33269799762151
77546,47.603161889177,-122.332646817045
77549,47.6038373613606,-122.331425539978
77550,47.6036778439653,-122.331398431734
77557,47.6064480339047,-122.32514398297401
77558,47.6064258133668,-122.32485790817002
77561,47.6075374094922,-122.32255314539701
77562,47.6073479140509,-122.32263625387
77569,47.6154301316831,-122.352916695497
77570,47.61532182375179,-122.35271206151602
77573,47.6161358208113,-122.352004095732
77574,47.615962476941846,-122.3519104819315
77609,47.6044150131007,-122.332386218302
77610,47.6044580469788,-122.3318981095
77613,47.6053584977009,-122.330130876255
77618,47.60621166493029,-122.327744185781
77982,47.6269151843186,-122.34219070191101
77985,47.628550040045496,-122.34243978812302
77986,47.6285708754211,-122.34218815928
77989,47.6301876923852,-122.34242518156002
77990,47.6299242445758,-122.342176083127
77994,47.6310253453325,-122.342166452696
78041,47.6179901657965,-122.353616619879
78042,47.6179354353082,-122.353364287138
78065,47.618316081366004,-122.329260024132
78069,47.618987714883005,-122.329268617913
78073,47.6233932974338,-122.329295935283
78114,47.609073661438494,-122.34333171842
78117,47.6135707413862,-122.351019719344
78118,47.613784747172794,-122.350962869124
78122,47.614802679554096,-122.352702890295
78701,47.622123339563004,-122.33766765538701
78702,47.62195403498529,-122.33785071800101
78705,47.6221171852473,-122.33547933714401
78781,47.62215113560819,-122.342929404391
78933,47.6158568617734,-122.331983216428
78934,47.6157133887655,-122.33188923003
79014,47.605112033251196,-122.32330302751501
79021,47.61982102396409,-122.34442901902301
79022,47.6196347533188,-122.344470862351
79025,47.619787188476295,-122.33904936569999
79026,47.6196232383139,-122.339190357856
79029,47.6197435385769,-122.333912988146
79030,47.6195838988335,-122.33362680626
79033,47.6197482654676,-122.332484094936
79034,47.6195836017163,-122.33254970463801
79041,47.61975985291949,-122.32986657134
79042,47.6195912046608,-122.32997448979701
79354,47.612675252259095,-122.342688400643
79358,47.6134862656605,-122.341633972701
79362,47.615352400229895,-122.339220054882
79365,47.617702723166,-122.336509683129
79558,47.604011544841,-122.33768042436
79566,47.6053383598242,-122.3345088226165
79570,47.6061569524436,-122.33255138157601
79574,47.6071956028794,-122.33003031607201
79578,47.609028171206695,-122.325663864494
79649,47.6047403961197,-122.333966482838
79653,47.6062073629292,-122.33045845535601
79654,47.6059822074814,-122.33061142823
79657,47.60714898290009,-122.32823794831201
79658,47.6069686129164,-122.328229864592
79674,47.5987206165749,-122.324972011916
79677,47.59792855465889,-122.325177893225
79678,47.5979363154674,-122.324942781752
79681,47.5962153895884,-122.325168365256
79741,47.614516815696696,-122.32801377702201
79742,47.6145697792173,-122.327793892116
79765,47.6246663159054,-122.355876056331
79766,47.624492965526954,-122.3560794944335
79778,47.62445625971179,-122.338894769735
79785,47.6243308369516,-122.33230786059801
79786,47.6241987252573,-122.33250515258501
79789,47.6243374946626,-122.32975586412701
79790,47.6242220045423,-122.32989055784901
79881,47.6115837934939,-122.32576300761
79882,47.6116436882825,-122.32558898190301
79885,47.6125833084196,-122.326703451016
79886,47.61259684004909,-122.326465098537
79890,47.6165527748706,-122.33006283003802
80001,47.597531657353294,-122.333402654695
80002,47.5960735030815,-122.333109294873
80017,47.6135342928768,-122.33554931771201
80021,47.613786056093495,-122.33493812899201
80030,47.6152582583633,-122.330987181617
80177,47.608190999052,-122.34218617465301
80185,47.6137594868018,-122.32845077642101
80186,47.613700918985295,-122.328097903496
80193,47.608809553629,-122.343521758918
80194,47.608759249443196,-122.34322389324001
80198,47.6094915662281,-122.341463486178
80222,47.614994337152794,-122.32828900428001
80273,47.62035334396519,-122.356839970084
80274,47.620334940461845,-122.35664546561699
80277,47.6215277651189,-122.356831194934
80278,47.6215297967889,-122.35663653963
80537,47.6233496468412,-122.355038085504
80538,47.6231818548048,-122.35488582947902
80541,47.623338207081744,-122.348122215366
80542,47.6232096120132,-122.34839986089001
80545,47.6232958660742,-122.340364408675
80550,47.6231487949435,-122.339161923105
80553,47.6231865354195,-122.332284785978
80554,47.623054495095694,-122.33244568139601
80570,47.6578791470918,-122.317695337693
80594,47.67457492138415,-122.3172658227615
80597,47.6761570503626,-122.31746516464901
80598,47.676221282843,-122.317259022412
80641,47.6255216489836,-122.35488704682702
80645,47.625501879738394,-122.34959220318001
80657,47.6681854909986,-122.382693374118
80658,47.6682811106769,-122.382489620368
80730,47.6057391108853,-122.338319039579
80741,47.61063027004101,-122.326991017061
80742,47.6104855044596,-122.326882427285
80745,47.611471177241796,-122.324941897301
80746,47.6113654218854,-122.32477857287101
80829,47.604865228261694,-122.338385779874
80833,47.6056834624217,-122.3364184258065
80834,47.6056226050195,-122.336194109734
80837,47.6080334841759,-122.33086370876902
80841,47.6112194680127,-122.32317669595801
80842,47.611188497254496,-122.322873074093
80878,47.609765496702195,-122.34190191790101
80881,47.612557814144296,-122.33855275338502
80882,47.6126120507284,-122.338159531661
80889,47.615399794159394,-122.334867516543
80893,47.6161677676759,-122.333874055627
80894,47.6159566759104,-122.33384545069
80945,47.611336047117,-122.32401969672502
80946,47.611313401751694,-122.323751103422
80949,47.6146434002139,-122.325630848854
80950,47.614704953810794,-122.32540459282001
80953,47.6160254211264,-122.32566473889601
80954,47.6159845003239,-122.325416888305
81065,47.6183959672924,-122.346481016767
81066,47.6183451831339,-122.34617472712401
81105,47.6045349438174,-122.32264127853801
81113,47.618154789398794,-122.33693305761
81114,47.618133882223006,-122.336502777144
81117,47.623763033218395,-122.337255478843
81118,47.623608890314195,-122.337001250261
81126,47.620813927960896,-122.343184013715
81130,47.6207980345212,-122.341612567694
81134,47.6207388921113,-122.331186376906
81185,47.6075619127194,-122.339919574638
81190,47.609942564057796,-122.333850961299
81194,47.61027288189109,-122.33304640289302
81198,47.612679521934,-122.32734795398301
81205,47.6122536888158,-122.325452925419
81206,47.612157812461795,-122.32528911334701
81209,47.66082899948235,-122.31325485478351
81210,47.660447509292794,-122.3130416396005
81241,47.6258390635051,-122.33642707896101
81242,47.6256309416702,-122.33649129497601
81246,47.625866681149596,-122.333559969996
81249,47.6260392813316,-122.330544259021
81289,47.6169232659036,-122.347674763892
81290,47.6168157844105,-122.347474447687
81293,47.61761450210079,-122.346808440396
81294,47.617485433483196,-122.346636014563
81297,47.6126800468455,-122.34070004685701
81305,47.617277384886094,-122.33476523915101
81342,47.617642595059394,-122.344806694585
81421,47.6237736745819,-122.35421444466
81422,47.624137072549594,-122.354004696464
81453,47.618343332558005,-122.354246892065
81454,47.618099460358,-122.354054294149
81477,47.608741300164,-122.341618722413
81478,47.6088659711727,-122.341451554501
81481,47.612106289272695,-122.346541769181
81482,47.6121232474597,-122.34619476944701
81493,47.6223522159734,-122.338599182185
81494,47.6222281017709,-122.33832038487
81497,47.6262448470448,-122.339146480412
81510,47.63044350845175,-122.34063968261802
81685,47.618003672931096,-122.33075203753101
81686,47.6178619644846,-122.33007510938401
81694,47.6214331804187,-122.33032097555201
81705,47.6017861912437,-122.33117445447401
81706,47.601649369350696,-122.331328619437
82014,47.6219308238921,-122.32046640101201
82222,47.6134815900392,-122.31498814101
82362,47.6241939291778,-122.320268657976
82489,47.6141543555702,-122.32749306524101
82490,47.6140109868495,-122.327212540046
82654,47.62517929849739,-122.320490020196
82673,47.612250921494095,-122.318906020697
82674,47.61211030142201,-122.319069797379
82833,47.6017766336038,-122.32046228976701
82834,47.601622968551396,-122.320382065895
83222,47.650333311739196,-122.34906085104501
83242,47.651340776092255,-122.3505328342925
84641,47.6554296912253,-122.31390160917
84653,47.656906110485004,-122.313749608166
84654,47.6567795828761,-122.31371656005702
84689,47.658393638720796,-122.313835932213
